CustomerID,DaySinceLastOrder,OrderCount,Estimated_Spend,R_Score,F_Score,M_Score,RFM_Segment,Churn
50428,3.0,1.0,1160.66,3,1,2,Potential Loyalists,0
50429,3.0,2.0,1357.62,3,2,2,Loyal Customers,0
50430,7.0,1.0,924.6,2,1,1,Lost / Low Value,0
50431,2.0,2.0,1352.67,4,2,2,Loyal Customers,0
50432,2.0,2.0,1369.5,4,2,2,Loyal Customers,0
50433,0.0,1.0,830.12,4,1,1,Potential Loyalists,0
50434,7.0,4.0,3367.98,2,4,4,At-Risk High-Value,0
50435,1.0,1.0,718.14,4,1,1,Potential Loyalists,0
50436,0.0,1.0,831.66,4,1,1,Potential Loyalists,0
50437,16.0,1.0,1477.08,1,1,2,Lost / Low Value,0
50438,8.0,7.0,4884.11,1,4,4,At-Risk High-Value,1
50439,4.0,1.0,889.9,2,1,1,Lost / Low Value,0
50440,1.0,3.0,2744.28,4,3,3,Champions,0
50441,2.0,1.0,742.78,4,1,1,Potential Loyalists,0
50442,3.0,1.0,901.84,3,1,1,Potential Loyalists,1
50443,4.0,1.0,895.07,2,1,1,Lost / Low Value,0
50444,4.0,1.0,1642.24,2,1,2,Lost / Low Value,1
50445,9.0,1.0,967.29,1,1,2,Lost / Low Value,0
50446,2.0,1.0,784.19,4,1,1,Potential Loyalists,0
50447,0.0,2.0,1580.04,4,2,2,Loyal Customers,0
50448,1.0,1.0,788.42,4,1,1,Potential Loyalists,0
50449,2.0,1.0,842.93,4,1,1,Potential Loyalists,1
50450,3.0,1.0,730.4,3,1,1,Potential Loyalists,0
50451,4.0,1.0,851.68,2,1,1,Lost / Low Value,0
50452,1.0,1.0,788.81,4,1,1,Potential Loyalists,0
50453,3.0,4.0,2812.04,3,4,3,Champions,0
50454,12.0,4.0,3515.6,1,4,4,At-Risk High-Value,0
50455,3.0,1.0,790.96,3,1,1,Potential Loyalists,0
50456,2.0,1.0,691.46,4,1,1,Potential Loyalists,0
50457,2.0,1.0,760.82,4,1,1,Potential Loyalists,0
50458,7.0,3.0,2350.26,2,3,3,At-Risk High-Value,0
50459,2.0,1.0,907.5,4,1,1,Potential Loyalists,0
50460,9.0,14.0,21891.1,1,4,4,At-Risk High-Value,0
50461,0.0,1.0,638.06,4,1,1,Potential Loyalists,1
50462,0.0,1.0,698.17,4,1,1,Potential Loyalists,0
50463,4.0,1.0,723.2,2,1,1,Lost / Low Value,0
50464,3.0,1.0,1520.14,3,1,2,Potential Loyalists,0
50465,0.0,1.0,677.54,4,1,1,Potential Loyalists,1
50466,3.0,3.0,3579.02,3,3,4,Champions,0
50467,2.0,1.0,842.82,4,1,1,Potential Loyalists,1
50468,0.0,3.0,4414.08,4,3,4,Champions,0
50469,5.0,1.0,837.54,2,1,1,Lost / Low Value,0
50470,7.0,1.0,698.5,2,1,1,Lost / Low Value,0
50471,8.0,13.0,20910.89,1,4,4,At-Risk High-Value,1
50472,2.0,2.0,1375.66,4,2,2,Loyal Customers,0
50473,2.0,1.0,883.41,4,1,1,Potential Loyalists,0
50474,1.0,2.0,1582.02,4,2,2,Loyal Customers,1
50475,4.0,1.0,667.86,2,1,1,Lost / Low Value,0
50476,8.0,6.0,5333.46,1,4,4,At-Risk High-Value,0
50477,0.0,1.0,830.17,4,1,1,Potential Loyalists,0
50478,0.0,1.0,928.24,4,1,1,Potential Loyalists,0
50479,0.0,1.0,675.07,4,1,1,Potential Loyalists,0
50480,8.0,7.0,5557.09,1,4,4,At-Risk High-Value,0
50481,2.0,1.0,895.84,4,1,1,Potential Loyalists,0
50482,3.0,1.0,690.42,3,1,1,Potential Loyalists,0
50483,7.0,7.0,6796.79,2,4,4,At-Risk High-Value,1
50484,3.0,7.0,5836.6,3,4,4,Champions,1
50485,0.0,1.0,1493.74,4,1,2,Potential Loyalists,0
50486,3.0,1.0,1254.44,3,1,2,Potential Loyalists,0
50487,6.0,1.0,1112.16,2,1,2,Lost / Low Value,0
50488,5.0,7.0,5689.91,2,4,4,At-Risk High-Value,0
50489,2.0,1.0,755.54,4,1,1,Potential Loyalists,0
50490,7.0,1.0,680.13,2,1,1,Lost / Low Value,1
50491,0.0,1.0,643.83,4,1,1,Potential Loyalists,0
50492,17.0,4.0,5787.54,1,4,4,At-Risk High-Value,0
50493,3.0,2.0,1752.63,3,2,2,Loyal Customers,0
50494,1.0,1.0,738.32,4,1,1,Potential Loyalists,0
50495,8.0,1.0,772.04,1,1,1,Lost / Low Value,0
50496,1.0,1.0,690.74,4,1,1,Potential Loyalists,0
50497,11.0,4.0,3564.22,1,4,4,At-Risk High-Value,0
50498,3.0,1.0,792.16,3,1,1,Potential Loyalists,0
50499,3.0,1.0,756.86,3,1,1,Potential Loyalists,0
50500,3.0,1.0,1151.37,3,1,2,Potential Loyalists,0
50501,2.0,1.0,1141.86,4,1,2,Potential Loyalists,0
50502,3.0,1.0,834.62,3,1,1,Potential Loyalists,0
50503,0.0,2.0,2620.86,4,2,3,Loyal Customers,0
50504,0.0,1.0,898.37,4,1,1,Potential Loyalists,0
50505,4.0,1.0,821.48,2,1,1,Lost / Low Value,0
50506,2.0,2.0,1625.25,4,2,2,Loyal Customers,0
50507,2.0,1.0,704.99,4,1,1,Potential Loyalists,0
50508,2.0,2.0,1376.65,4,2,2,Loyal Customers,0
50509,3.0,1.0,678.81,3,1,1,Potential Loyalists,0
50510,3.0,1.0,780.67,3,1,1,Potential Loyalists,0
50511,15.0,5.0,5688.38,1,4,4,At-Risk High-Value,0
50512,8.0,7.0,4628.47,1,4,4,At-Risk High-Value,1
50513,2.0,1.0,677.27,4,1,1,Potential Loyalists,0
50514,3.0,1.0,784.08,3,1,1,Potential Loyalists,0
50515,2.0,1.0,746.9,4,1,1,Potential Loyalists,0
50516,4.0,3.0,2171.73,2,3,3,At-Risk High-Value,0
50517,3.0,5.0,4544.1,3,4,4,Champions,0
50518,2.0,1.0,709.44,4,1,1,Potential Loyalists,0
50519,3.0,1.0,837.7,3,1,1,Potential Loyalists,0
50520,2.0,1.0,679.58,4,1,1,Potential Loyalists,0
50521,2.0,1.0,704.0,4,1,1,Potential Loyalists,1
50522,3.0,2.0,2401.96,3,2,3,Loyal Customers,0
50523,8.0,4.0,4598.66,1,4,4,At-Risk High-Value,0
50524,0.0,1.0,713.52,4,1,1,Potential Loyalists,0
50525,8.0,2.0,2670.25,1,2,3,Hibernating Big Spenders,0
50526,2.0,2.0,1711.82,4,2,2,Loyal Customers,0
50527,7.0,7.0,5596.75,2,4,4,At-Risk High-Value,0
50528,9.0,1.0,970.31,1,1,2,Lost / Low Value,0
50529,7.0,14.0,21501.48,2,4,4,At-Risk High-Value,0
50530,4.0,1.0,836.22,2,1,1,Lost / Low Value,0
50531,3.0,1.0,675.24,3,1,1,Potential Loyalists,0
50532,1.0,1.0,703.72,4,1,1,Potential Loyalists,1
50533,3.0,1.0,689.26,3,1,1,Potential Loyalists,0
50534,1.0,7.0,4835.22,4,4,4,Champions,0
50535,2.0,1.0,819.94,4,1,1,Potential Loyalists,0
50536,0.0,1.0,680.9,4,1,1,Potential Loyalists,1
50537,0.0,1.0,812.08,4,1,1,Potential Loyalists,0
50538,2.0,1.0,662.42,4,1,1,Potential Loyalists,1
50539,0.0,1.0,698.12,4,1,1,Potential Loyalists,1
50540,11.0,4.0,3648.92,1,4,4,At-Risk High-Value,0
50541,2.0,1.0,731.17,4,1,1,Potential Loyalists,0
50542,2.0,1.0,779.41,4,1,1,Potential Loyalists,1
50543,0.0,1.0,702.79,4,1,1,Potential Loyalists,1
50544,2.0,2.0,1361.47,4,2,2,Loyal Customers,0
50545,2.0,2.0,1364.44,4,2,2,Loyal Customers,1
50546,0.0,1.0,677.49,4,1,1,Potential Loyalists,0
50547,0.0,1.0,660.44,4,1,1,Potential Loyalists,0
50548,3.0,1.0,893.42,3,1,1,Potential Loyalists,0
50549,2.0,1.0,703.94,4,1,1,Potential Loyalists,0
50550,4.0,1.0,1130.36,2,1,2,Lost / Low Value,0
50551,2.0,5.0,3390.48,4,4,4,Champions,0
50552,7.0,1.0,770.77,2,1,1,Lost / Low Value,0
50553,7.0,1.0,957.16,2,1,2,Lost / Low Value,0
50554,0.0,1.0,674.24,4,1,1,Potential Loyalists,0
50555,0.0,1.0,931.26,4,1,1,Potential Loyalists,0
50556,1.0,1.0,807.29,4,1,1,Potential Loyalists,0
50557,11.0,2.0,2594.02,1,2,3,Hibernating Big Spenders,0
50558,2.0,1.0,678.26,4,1,1,Potential Loyalists,0
50559,0.0,1.0,682.71,4,1,1,Potential Loyalists,1
50560,0.0,1.0,1083.78,4,1,2,Potential Loyalists,0
50561,7.0,1.0,786.17,2,1,1,Lost / Low Value,0
50562,17.0,2.0,1619.31,1,2,2,Lost / Low Value,0
50563,9.0,3.0,2065.63,1,3,3,At-Risk High-Value,0
50564,0.0,1.0,666.66,4,1,1,Potential Loyalists,1
50565,0.0,1.0,713.52,4,1,1,Potential Loyalists,1
50566,5.0,8.0,6976.2,2,4,4,At-Risk High-Value,0
50567,0.0,1.0,748.94,4,1,1,Potential Loyalists,0
50568,3.0,6.0,5519.25,3,4,4,Champions,0
50569,7.0,3.0,3353.62,2,3,4,At-Risk High-Value,1
50570,4.0,1.0,932.2,2,1,1,Lost / Low Value,0
50571,7.0,11.0,12468.45,2,4,4,At-Risk High-Value,1
50572,8.0,1.0,794.58,1,1,1,Lost / Low Value,0
50573,2.0,1.0,668.64,4,1,1,Potential Loyalists,0
50574,0.0,1.0,803.06,4,1,1,Potential Loyalists,0
50575,8.0,7.0,10433.12,1,4,4,At-Risk High-Value,0
50576,0.0,1.0,686.34,4,1,1,Potential Loyalists,1
50577,2.0,2.0,2733.72,4,2,3,Loyal Customers,0
50578,7.0,7.0,6646.64,2,4,4,At-Risk High-Value,0
50579,3.0,1.0,861.63,3,1,1,Potential Loyalists,0
50580,8.0,1.0,980.26,1,1,2,Lost / Low Value,0
50581,7.0,1.0,983.4,2,1,2,Lost / Low Value,0
50582,0.0,2.0,2551.34,4,2,3,Loyal Customers,1
50583,7.0,2.0,1657.37,2,2,2,Lost / Low Value,0
50584,7.0,1.0,829.34,2,1,1,Lost / Low Value,0
50585,2.0,1.0,677.66,4,1,1,Potential Loyalists,1
50586,0.0,6.0,9056.52,4,4,4,Champions,0
50587,0.0,1.0,682.22,4,1,1,Potential Loyalists,1
50588,2.0,1.0,739.86,4,1,1,Potential Loyalists,0
50589,2.0,1.0,674.85,4,1,1,Potential Loyalists,0
50590,3.0,1.0,1506.95,3,1,2,Potential Loyalists,0
50591,2.0,1.0,851.84,4,1,1,Potential Loyalists,0
50592,11.0,1.0,1618.04,1,1,2,Lost / Low Value,0
50593,2.0,2.0,1409.21,4,2,2,Loyal Customers,0
50594,8.0,1.0,749.82,1,1,1,Lost / Low Value,0
50595,7.0,1.0,778.96,2,1,1,Lost / Low Value,0
50596,1.0,1.0,667.26,4,1,1,Potential Loyalists,1
50597,5.0,2.0,2637.03,2,2,3,Hibernating Big Spenders,0
50598,2.0,1.0,697.62,4,1,1,Potential Loyalists,0
50599,7.0,1.0,1146.47,2,1,2,Lost / Low Value,0
50600,2.0,3.0,2372.2,4,3,3,Champions,0
50601,2.0,1.0,755.86,4,1,1,Potential Loyalists,1
50602,3.0,1.0,778.14,3,1,1,Potential Loyalists,0
50603,0.0,1.0,607.81,4,1,1,Potential Loyalists,0
50604,8.0,1.0,1140.64,1,1,2,Lost / Low Value,0
50605,1.0,10.0,11213.4,4,4,4,Champions,0
50606,3.0,1.0,1177.88,3,1,2,Potential Loyalists,0
50607,0.0,1.0,693.0,4,1,1,Potential Loyalists,1
50608,2.0,1.0,683.21,4,1,1,Potential Loyalists,1
50609,3.0,1.0,850.96,3,1,1,Potential Loyalists,0
50610,1.0,1.0,684.8,4,1,1,Potential Loyalists,0
50611,2.0,2.0,1566.4,4,2,2,Loyal Customers,0
50612,3.0,4.0,4619.78,3,4,4,Champions,0
50613,1.0,2.0,1650.33,4,2,2,Loyal Customers,0
50614,3.0,11.0,13758.91,3,4,4,Champions,0
50615,2.0,2.0,1564.97,4,2,2,Loyal Customers,0
50616,2.0,1.0,765.44,4,1,1,Potential Loyalists,0
50617,0.0,1.0,1556.66,4,1,2,Potential Loyalists,0
50618,0.0,1.0,680.9,4,1,1,Potential Loyalists,0
50619,3.0,2.0,2609.86,3,2,3,Loyal Customers,0
50620,0.0,1.0,812.74,4,1,1,Potential Loyalists,1
50621,7.0,6.0,5407.05,2,4,4,At-Risk High-Value,0
50622,10.0,5.0,8242.58,1,4,4,At-Risk High-Value,0
50623,0.0,1.0,927.36,4,1,1,Potential Loyalists,0
50624,2.0,2.0,1646.59,4,2,2,Loyal Customers,1
50625,9.0,6.0,9848.85,1,4,4,At-Risk High-Value,1
50626,11.0,2.0,2565.2,1,2,3,Hibernating Big Spenders,0
50627,13.0,1.0,899.08,1,1,1,Lost / Low Value,0
50628,14.0,15.0,10512.98,1,4,4,At-Risk High-Value,1
50629,8.0,2.0,2296.8,1,2,3,Hibernating Big Spenders,0
50630,2.0,2.0,1357.62,4,2,2,Loyal Customers,0
50631,1.0,1.0,1520.75,4,1,2,Potential Loyalists,0
50632,7.0,7.0,5399.62,2,4,4,At-Risk High-Value,0
50633,9.0,1.0,1084.88,1,1,2,Lost / Low Value,0
50634,3.0,1.0,1204.72,3,1,2,Potential Loyalists,0
50635,4.0,1.0,669.74,2,1,1,Lost / Low Value,0
50636,12.0,6.0,5783.25,1,4,4,At-Risk High-Value,0
50637,0.0,1.0,815.87,4,1,1,Potential Loyalists,1
50638,2.0,1.0,662.31,4,1,1,Potential Loyalists,1
50639,0.0,1.0,672.1,4,1,1,Potential Loyalists,0
50640,0.0,1.0,607.86,4,1,1,Potential Loyalists,0
50641,2.0,2.0,1410.31,4,2,2,Loyal Customers,0
50642,7.0,7.0,11256.24,2,4,4,At-Risk High-Value,0
50643,1.0,1.0,775.88,4,1,1,Potential Loyalists,0
50644,5.0,7.0,7082.46,2,4,4,At-Risk High-Value,0
50645,3.0,1.0,660.38,3,1,1,Potential Loyalists,0
50646,2.0,2.0,3258.97,4,2,4,Loyal Customers,0
50647,0.0,7.0,7964.11,4,4,4,Champions,0
50648,3.0,1.0,711.81,3,1,1,Potential Loyalists,0
50649,8.0,7.0,7260.33,1,4,4,At-Risk High-Value,0
50650,2.0,6.0,8829.48,4,4,4,Champions,0
50651,0.0,2.0,2574.0,4,2,3,Loyal Customers,0
50652,2.0,1.0,677.76,4,1,1,Potential Loyalists,1
50653,0.0,1.0,627.88,4,1,1,Potential Loyalists,1
50654,7.0,1.0,803.82,2,1,1,Lost / Low Value,0
50655,7.0,2.0,1370.71,2,2,2,Lost / Low Value,1
50656,9.0,1.0,1029.71,1,1,2,Lost / Low Value,1
50657,3.0,1.0,767.53,3,1,1,Potential Loyalists,0
50658,2.0,1.0,1097.64,4,1,2,Potential Loyalists,0
50659,8.0,1.0,735.68,1,1,1,Lost / Low Value,0
50660,9.0,1.0,1035.26,1,1,2,Lost / Low Value,0
50661,1.0,11.0,12294.81,4,4,4,Champions,0
50662,2.0,1.0,804.16,4,1,1,Potential Loyalists,0
50663,3.0,1.0,1153.68,3,1,2,Potential Loyalists,0
50664,7.0,1.0,751.3,2,1,1,Lost / Low Value,0
50665,6.0,3.0,3379.53,2,3,4,At-Risk High-Value,1
50666,2.0,1.0,941.54,4,1,2,Potential Loyalists,0
50667,7.0,4.0,4308.04,2,4,4,At-Risk High-Value,1
50668,8.0,3.0,2393.82,1,3,3,At-Risk High-Value,1
50669,2.0,2.0,1342.77,4,2,2,Loyal Customers,0
50670,4.0,1.0,976.58,2,1,2,Lost / Low Value,0
50671,0.0,1.0,918.17,4,1,1,Potential Loyalists,0
50672,6.0,5.0,3765.02,2,4,4,At-Risk High-Value,1
50673,0.0,1.0,680.74,4,1,1,Potential Loyalists,1
50674,2.0,2.0,1354.43,4,2,2,Loyal Customers,1
50675,7.0,13.0,19780.47,2,4,4,At-Risk High-Value,0
50676,0.0,1.0,692.78,4,1,1,Potential Loyalists,1
50677,0.0,1.0,810.04,4,1,1,Potential Loyalists,1
50678,2.0,1.0,786.61,4,1,1,Potential Loyalists,0
50679,0.0,1.0,713.84,4,1,1,Potential Loyalists,0
50680,1.0,2.0,2957.35,4,2,3,Loyal Customers,0
50681,12.0,4.0,3430.46,1,4,4,At-Risk High-Value,0
50682,0.0,4.0,4497.9,4,4,4,Champions,0
50683,7.0,2.0,2061.4,2,2,3,Hibernating Big Spenders,0
50684,7.0,1.0,688.27,2,1,1,Lost / Low Value,0
50685,7.0,1.0,971.03,2,1,2,Lost / Low Value,0
50686,9.0,4.0,6042.3,1,4,4,At-Risk High-Value,0
50687,0.0,1.0,954.3,4,1,2,Potential Loyalists,0
50688,1.0,1.0,1145.1,4,1,2,Potential Loyalists,0
50689,3.0,11.0,13412.24,3,4,4,Champions,1
50690,9.0,4.0,6517.72,1,4,4,At-Risk High-Value,0
50691,2.0,2.0,1327.7,4,2,2,Loyal Customers,0
50692,3.0,1.0,923.01,3,1,1,Potential Loyalists,0
50693,9.0,1.0,977.84,1,1,2,Lost / Low Value,0
50694,2.0,2.0,1407.01,4,2,2,Loyal Customers,0
50695,4.0,1.0,726.06,2,1,1,Lost / Low Value,0
50696,2.0,1.0,823.24,4,1,1,Potential Loyalists,0
50697,3.0,2.0,2543.2,3,2,3,Loyal Customers,0
50698,2.0,1.0,771.82,4,1,1,Potential Loyalists,0
50699,1.0,1.0,731.0,4,1,1,Potential Loyalists,0
50700,0.0,1.0,784.96,4,1,1,Potential Loyalists,0
50701,2.0,1.0,828.08,4,1,1,Potential Loyalists,0
50702,0.0,5.0,3532.1,4,4,4,Champions,0
50703,2.0,1.0,698.66,4,1,1,Potential Loyalists,0
50704,0.0,1.0,654.72,4,1,1,Potential Loyalists,1
50705,3.0,1.0,1002.32,3,1,2,Potential Loyalists,1
50706,0.0,1.0,812.13,4,1,1,Potential Loyalists,0
50707,2.0,2.0,1387.1,4,2,2,Loyal Customers,1
50708,3.0,1.0,865.2,3,1,1,Potential Loyalists,0
50709,2.0,2.0,1379.29,4,2,2,Loyal Customers,0
50710,3.0,1.0,864.27,3,1,1,Potential Loyalists,0
50711,4.0,1.0,787.76,2,1,1,Lost / Low Value,0
50712,10.0,3.0,2860.44,1,3,3,At-Risk High-Value,1
50713,13.0,2.0,2584.89,1,2,3,Hibernating Big Spenders,0
50714,14.0,2.0,2613.38,1,2,3,Hibernating Big Spenders,1
50715,5.0,1.0,833.53,2,1,1,Lost / Low Value,0
50716,7.0,1.0,674.19,2,1,1,Lost / Low Value,0
50717,2.0,1.0,747.84,4,1,1,Potential Loyalists,0
50718,0.0,1.0,688.32,4,1,1,Potential Loyalists,1
50719,7.0,1.0,793.1,2,1,1,Lost / Low Value,0
50720,4.0,1.0,911.79,2,1,1,Lost / Low Value,0
50721,0.0,1.0,793.21,4,1,1,Potential Loyalists,0
50722,4.0,6.0,6690.42,2,4,4,At-Risk High-Value,0
50723,9.0,4.0,3375.46,1,4,4,At-Risk High-Value,0
50724,2.0,2.0,1361.36,4,2,2,Loyal Customers,0
50725,3.0,1.0,844.03,3,1,1,Potential Loyalists,1
50726,0.0,1.0,705.48,4,1,1,Potential Loyalists,0
50727,2.0,4.0,6587.46,4,4,4,Champions,0
50728,8.0,1.0,722.2,1,1,1,Lost / Low Value,0
50729,0.0,1.0,690.36,4,1,1,Potential Loyalists,0
50730,2.0,1.0,796.24,4,1,1,Potential Loyalists,0
50731,11.0,3.0,2718.21,1,3,3,At-Risk High-Value,0
50732,2.0,1.0,716.82,4,1,1,Potential Loyalists,0
50733,2.0,1.0,711.48,4,1,1,Potential Loyalists,1
50734,7.0,4.0,6293.32,2,4,4,At-Risk High-Value,0
50735,3.0,1.0,669.24,3,1,1,Potential Loyalists,0
50736,0.0,1.0,706.92,4,1,1,Potential Loyalists,1
50737,9.0,15.0,22314.6,1,4,4,At-Risk High-Value,0
50738,0.0,1.0,675.95,4,1,1,Potential Loyalists,0
50739,4.0,1.0,748.0,2,1,1,Lost / Low Value,0
50740,0.0,1.0,665.88,4,1,1,Potential Loyalists,1
50741,3.0,1.0,776.32,3,1,1,Potential Loyalists,0
50742,0.0,1.0,787.98,4,1,1,Potential Loyalists,0
50743,2.0,2.0,3064.16,4,2,3,Loyal Customers,0
50744,3.0,3.0,2177.34,3,3,3,Champions,0
50745,3.0,1.0,1599.46,3,1,2,Potential Loyalists,0
50746,7.0,1.0,1043.13,2,1,2,Lost / Low Value,0
50747,0.0,1.0,671.55,4,1,1,Potential Loyalists,1
50748,1.0,1.0,799.64,4,1,1,Potential Loyalists,0
50749,7.0,1.0,700.76,2,1,1,Lost / Low Value,0
50750,9.0,8.0,5936.04,1,4,4,At-Risk High-Value,0
50751,17.0,1.0,799.76,1,1,1,Lost / Low Value,0
50752,2.0,2.0,1394.58,4,2,2,Loyal Customers,0
50753,4.0,1.0,955.84,2,1,2,Lost / Low Value,0
50754,3.0,1.0,894.96,3,1,1,Potential Loyalists,0
50755,9.0,1.0,837.1,1,1,1,Lost / Low Value,0
50756,2.0,2.0,1401.73,4,2,2,Loyal Customers,0
50757,7.0,1.0,824.89,2,1,1,Lost / Low Value,0
50758,7.0,7.0,7797.02,2,4,4,At-Risk High-Value,0
50759,10.0,4.0,2811.82,1,4,3,At-Risk High-Value,0
50760,3.0,1.0,926.86,3,1,1,Potential Loyalists,0
50761,1.0,1.0,822.25,4,1,1,Potential Loyalists,0
50762,7.0,5.0,3734.22,2,4,4,At-Risk High-Value,0
50763,0.0,2.0,2551.01,4,2,3,Loyal Customers,0
50764,12.0,4.0,4482.94,1,4,4,At-Risk High-Value,0
50765,8.0,6.0,4037.55,1,4,4,At-Risk High-Value,0
50766,4.0,1.0,1127.61,2,1,2,Lost / Low Value,0
50767,7.0,7.0,4624.24,2,4,4,At-Risk High-Value,0
50768,0.0,1.0,652.24,4,1,1,Potential Loyalists,1
50769,2.0,1.0,756.8,4,1,1,Potential Loyalists,0
50770,9.0,1.0,1527.84,1,1,2,Lost / Low Value,0
50771,1.0,1.0,925.82,4,1,1,Potential Loyalists,0
50772,8.0,1.0,924.66,1,1,1,Lost / Low Value,0
50773,5.0,1.0,834.41,2,1,1,Lost / Low Value,0
50774,7.0,1.0,1635.7,2,1,2,Lost / Low Value,0
50775,0.0,1.0,1579.1,4,1,2,Potential Loyalists,0
50776,7.0,1.0,753.06,2,1,1,Lost / Low Value,0
50777,0.0,1.0,690.74,4,1,1,Potential Loyalists,0
50778,3.0,1.0,688.44,3,1,1,Potential Loyalists,0
50779,0.0,1.0,914.26,4,1,1,Potential Loyalists,0
50780,0.0,1.0,1554.57,4,1,2,Potential Loyalists,0
50781,7.0,1.0,1436.82,2,1,2,Lost / Low Value,0
50782,0.0,1.0,692.18,4,1,1,Potential Loyalists,0
50783,10.0,3.0,4655.14,1,3,4,At-Risk High-Value,0
50784,8.0,1.0,1010.9,1,1,2,Lost / Low Value,0
50785,1.0,1.0,714.67,4,1,1,Potential Loyalists,0
50786,1.0,1.0,617.26,4,1,1,Potential Loyalists,0
50787,0.0,1.0,611.49,4,1,1,Potential Loyalists,1
50788,2.0,2.0,1416.25,4,2,2,Loyal Customers,0
50789,11.0,1.0,1585.32,1,1,2,Lost / Low Value,1
50790,0.0,2.0,2593.47,4,2,3,Loyal Customers,0
50791,2.0,2.0,1388.75,4,2,2,Loyal Customers,1
50792,8.0,1.0,1583.4,1,1,2,Lost / Low Value,0
50793,2.0,1.0,799.59,4,1,1,Potential Loyalists,0
50794,10.0,11.0,18057.44,1,4,4,At-Risk High-Value,0
50795,4.0,5.0,5640.8,2,4,4,At-Risk High-Value,0
50796,10.0,5.0,3972.1,1,4,4,At-Risk High-Value,0
50797,2.0,1.0,668.47,4,1,1,Potential Loyalists,0
50798,13.0,14.0,22476.3,1,4,4,At-Risk High-Value,0
50799,8.0,1.0,796.95,1,1,1,Lost / Low Value,0
50800,2.0,2.0,1485.66,4,2,2,Loyal Customers,0
50801,0.0,1.0,680.46,4,1,1,Potential Loyalists,0
50802,17.0,15.0,16690.57,1,4,4,At-Risk High-Value,0
50803,12.0,5.0,4237.75,1,4,4,At-Risk High-Value,0
50804,5.0,1.0,988.79,2,1,2,Lost / Low Value,1
50805,2.0,2.0,1525.37,4,2,2,Loyal Customers,0
50806,7.0,7.0,4942.63,2,4,4,At-Risk High-Value,0
50807,7.0,1.0,808.22,2,1,1,Lost / Low Value,0
50808,7.0,7.0,5135.51,2,4,4,At-Risk High-Value,1
50809,2.0,1.0,664.4,4,1,1,Potential Loyalists,0
50810,1.0,2.0,1330.56,4,2,2,Loyal Customers,0
50811,8.0,1.0,891.5,1,1,1,Lost / Low Value,0
50812,0.0,1.0,1543.36,4,1,2,Potential Loyalists,0
50813,2.0,15.0,22376.48,4,4,4,Champions,0
50814,2.0,2.0,1360.92,4,2,2,Loyal Customers,0
50815,1.0,1.0,818.56,4,1,1,Potential Loyalists,1
50816,3.0,1.0,764.72,3,1,1,Potential Loyalists,1
50817,7.0,6.0,4826.91,2,4,4,At-Risk High-Value,0
50818,7.0,1.0,940.17,2,1,2,Lost / Low Value,0
50819,7.0,5.0,3691.32,2,4,4,At-Risk High-Value,0
50820,5.0,7.0,6419.49,2,4,4,At-Risk High-Value,0
50821,2.0,1.0,1478.4,4,1,2,Potential Loyalists,0
50822,0.0,1.0,1050.17,4,1,2,Potential Loyalists,1
50823,7.0,7.0,7101.71,2,4,4,At-Risk High-Value,1
50824,3.0,1.0,1205.38,3,1,2,Potential Loyalists,0
50825,7.0,1.0,799.37,2,1,1,Lost / Low Value,0
50826,6.0,9.0,9826.74,2,4,4,At-Risk High-Value,0
50827,9.0,11.0,9771.36,1,4,4,At-Risk High-Value,0
50828,2.0,2.0,1353.22,4,2,2,Loyal Customers,1
50829,2.0,1.0,679.91,4,1,1,Potential Loyalists,1
50830,10.0,2.0,3064.71,1,2,4,Hibernating Big Spenders,0
50831,11.0,9.0,14447.56,1,4,4,At-Risk High-Value,0
50832,7.0,7.0,11441.05,2,4,4,At-Risk High-Value,0
50833,0.0,1.0,744.92,4,1,1,Potential Loyalists,0
50834,6.0,1.0,1017.5,2,1,2,Lost / Low Value,0
50835,8.0,8.0,6450.84,1,4,4,At-Risk High-Value,0
50836,7.0,1.0,775.66,2,1,1,Lost / Low Value,0
50837,1.0,1.0,783.7,4,1,1,Potential Loyalists,0
50838,10.0,2.0,2642.86,1,2,3,Hibernating Big Spenders,0
50839,7.0,1.0,929.12,2,1,1,Lost / Low Value,0
50840,6.0,9.0,7981.88,2,4,4,At-Risk High-Value,0
50841,2.0,1.0,751.8,4,1,1,Potential Loyalists,0
50842,9.0,5.0,5502.2,1,4,4,At-Risk High-Value,1
50843,3.0,1.0,681.29,3,1,1,Potential Loyalists,0
50844,13.0,6.0,4830.87,1,4,4,At-Risk High-Value,0
50845,8.0,1.0,984.39,1,1,2,Lost / Low Value,0
50846,0.0,1.0,689.37,4,1,1,Potential Loyalists,0
50847,3.0,1.0,1272.81,3,1,2,Potential Loyalists,0
50848,0.0,1.0,638.6,4,1,1,Potential Loyalists,0
50849,0.0,1.0,844.96,4,1,1,Potential Loyalists,0
50850,0.0,1.0,828.91,4,1,1,Potential Loyalists,0
50851,8.0,2.0,2606.45,1,2,3,Hibernating Big Spenders,1
50852,9.0,2.0,2574.22,1,2,3,Hibernating Big Spenders,0
50853,0.0,1.0,661.6,4,1,1,Potential Loyalists,0
50854,8.0,11.0,9908.09,1,4,4,At-Risk High-Value,0
50855,7.0,7.0,5940.16,2,4,4,At-Risk High-Value,0
50856,0.0,1.0,703.18,4,1,1,Potential Loyalists,1
50857,2.0,3.0,2411.31,4,3,3,Champions,1
