CustomerID,Tenure,RFM_Segment,Estimated_Spend,SatisfactionScore,Complain,WarehouseToHome,Churn,Churn_Probability,Risk_Level,Prescribed_Intervention
50224,15.0,Loyal Customers,2859.12,2,0,29.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
50225,2.0,Potential Loyalists,805.7,3,0,8.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
50226,15.0,Potential Loyalists,698.28,3,1,8.0,0,0.094,Low Risk,Priority 4: Standard Loyalty Reward Program
50227,5.0,Lost / Low Value,680.35,4,0,14.0,0,0.052,Low Risk,Priority 4: Standard Loyalty Reward Program
50228,21.0,Potential Loyalists,1237.72,3,0,35.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
50229,10.0,At-Risk High-Value,5271.42,5,1,12.0,0,0.023,Low Risk,Priority 4: Standard Loyalty Reward Program
50230,3.0,Loyal Customers,1620.96,3,1,31.0,0,0.212,Low Risk,Priority 4: Standard Loyalty Reward Program
50231,0.0,At-Risk High-Value,5888.96,3,0,6.0,0,0.131,Low Risk,Priority 4: Standard Loyalty Reward Program
50232,15.0,Potential Loyalists,922.96,2,0,8.0,0,0.028,Low Risk,Priority 4: Standard Loyalty Reward Program
50233,9.0,Potential Loyalists,669.57,4,1,6.0,1,0.998,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50234,9.0,Potential Loyalists,915.92,2,0,6.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
50235,9.0,Lost / Low Value,1083.45,2,0,9.0,0,0.058,Low Risk,Priority 4: Standard Loyalty Reward Program
50236,30.0,Potential Loyalists,921.53,3,0,6.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
50237,9.0,Lost / Low Value,671.71,3,1,16.0,0,0.219,Low Risk,Priority 4: Standard Loyalty Reward Program
50238,0.0,Loyal Customers,1387.1,2,0,14.0,0,0.142,Low Risk,Priority 4: Standard Loyalty Reward Program
50239,0.0,Potential Loyalists,706.8,3,1,11.0,1,0.995,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50240,10.0,Potential Loyalists,739.86,5,0,16.0,0,0.039,Low Risk,Priority 4: Standard Loyalty Reward Program
50241,19.0,Potential Loyalists,839.19,3,0,13.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
50242,4.0,At-Risk High-Value,7451.68,4,0,10.0,1,0.988,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
50243,23.0,Potential Loyalists,1127.28,2,0,16.0,0,0.063,Low Risk,Priority 4: Standard Loyalty Reward Program
50244,3.0,Potential Loyalists,900.9,3,1,28.0,1,0.83,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50245,4.0,Loyal Customers,1392.27,4,1,14.0,0,0.301,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
50246,0.0,Potential Loyalists,699.38,4,0,18.0,1,0.984,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50247,9.0,Potential Loyalists,671.06,2,0,29.0,0,0.135,Low Risk,Priority 4: Standard Loyalty Reward Program
50248,8.0,Potential Loyalists,909.7,4,0,15.0,0,0.063,Low Risk,Priority 4: Standard Loyalty Reward Program
50249,0.0,Lost / Low Value,759.88,4,0,6.0,0,0.091,Low Risk,Priority 4: Standard Loyalty Reward Program
50250,1.0,Lost / Low Value,838.92,2,0,15.0,0,0.056,Low Risk,Priority 4: Standard Loyalty Reward Program
50251,22.0,Potential Loyalists,797.5,3,0,13.0,0,0.182,Low Risk,Priority 4: Standard Loyalty Reward Program
50252,24.0,Lost / Low Value,821.48,2,0,20.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
50253,9.0,Loyal Customers,1379.73,3,0,14.0,0,0.078,Low Risk,Priority 4: Standard Loyalty Reward Program
50254,0.0,Lost / Low Value,841.72,2,1,25.0,1,0.995,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50255,28.0,Potential Loyalists,1466.24,2,1,8.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
50256,0.0,Potential Loyalists,784.3,3,1,16.0,0,0.254,Low Risk,Priority 4: Standard Loyalty Reward Program
50257,3.0,Potential Loyalists,686.18,4,0,14.0,0,0.145,Low Risk,Priority 4: Standard Loyalty Reward Program
50258,0.0,Lost / Low Value,720.61,5,0,9.0,1,0.737,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50259,9.0,Potential Loyalists,673.42,4,0,17.0,0,0.058,Low Risk,Priority 4: Standard Loyalty Reward Program
50260,9.0,Champions,8710.02,3,0,8.0,0,0.069,Low Risk,Priority 4: Standard Loyalty Reward Program
50261,9.0,Potential Loyalists,675.68,2,1,10.0,1,0.955,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50262,10.0,At-Risk High-Value,8602.44,5,0,20.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
50263,13.0,Potential Loyalists,864.32,4,0,8.0,0,0.063,Low Risk,Priority 4: Standard Loyalty Reward Program
50264,15.0,Potential Loyalists,691.68,5,0,14.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
50265,10.0,Potential Loyalists,780.84,4,1,16.0,0,0.117,Low Risk,Priority 4: Standard Loyalty Reward Program
50266,16.0,Hibernating Big Spenders,2676.96,4,0,18.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
50267,13.0,Potential Loyalists,739.64,3,0,8.0,0,0.052,Low Risk,Priority 4: Standard Loyalty Reward Program
50268,27.0,Potential Loyalists,1617.33,5,0,11.0,0,0.006,Low Risk,Priority 4: Standard Loyalty Reward Program
50269,7.0,Potential Loyalists,909.59,3,0,10.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
50270,4.0,At-Risk High-Value,2360.49,5,0,13.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
50271,9.0,Potential Loyalists,674.19,2,0,27.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
50272,16.0,Potential Loyalists,798.71,3,1,14.0,0,0.033,Low Risk,Priority 4: Standard Loyalty Reward Program
50273,0.0,Potential Loyalists,796.79,2,1,10.0,0,0.186,Low Risk,Priority 4: Standard Loyalty Reward Program
50274,10.0,At-Risk High-Value,7946.95,3,1,31.0,0,0.028,Low Risk,Priority 4: Standard Loyalty Reward Program
50275,9.0,Champions,2015.97,5,0,6.0,0,0.074,Low Risk,Priority 4: Standard Loyalty Reward Program
50276,12.0,Lost / Low Value,1605.84,3,1,6.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
50277,29.0,Hibernating Big Spenders,2553.32,5,0,12.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
50278,3.0,At-Risk High-Value,3646.94,3,0,18.0,0,0.031,Low Risk,Priority 4: Standard Loyalty Reward Program
50279,14.0,Lost / Low Value,1011.56,5,0,6.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
50280,1.0,Lost / Low Value,800.69,5,0,23.0,0,0.144,Low Risk,Priority 4: Standard Loyalty Reward Program
50281,0.0,Potential Loyalists,771.7,5,0,9.0,1,0.959,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50282,25.0,Lost / Low Value,988.3,3,1,9.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
50283,18.0,Potential Loyalists,695.97,2,0,14.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
50284,25.0,Lost / Low Value,1460.52,2,0,10.0,0,0.011,Low Risk,Priority 4: Standard Loyalty Reward Program
50285,15.0,Potential Loyalists,800.58,3,0,35.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
50286,3.0,Potential Loyalists,885.0,2,0,8.0,0,0.051,Low Risk,Priority 4: Standard Loyalty Reward Program
50287,30.0,At-Risk High-Value,17887.43,5,0,13.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
50288,19.0,Lost / Low Value,814.55,3,0,24.0,0,0.009,Low Risk,Priority 4: Standard Loyalty Reward Program
50289,15.0,Lost / Low Value,798.76,2,0,34.0,0,0.063,Low Risk,Priority 4: Standard Loyalty Reward Program
50290,0.0,Lost / Low Value,726.11,4,1,6.0,1,0.989,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50291,0.0,Potential Loyalists,679.3,3,0,14.0,1,0.996,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50292,9.0,Potential Loyalists,643.61,2,1,8.0,0,0.538,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
50293,13.0,Lost / Low Value,1542.26,3,0,8.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
50294,0.0,Potential Loyalists,708.73,2,0,29.0,0,0.095,Low Risk,Priority 4: Standard Loyalty Reward Program
50295,9.0,Lost / Low Value,665.34,2,0,9.0,0,0.075,Low Risk,Priority 4: Standard Loyalty Reward Program
50296,2.0,Potential Loyalists,1206.42,3,0,9.0,0,0.072,Low Risk,Priority 4: Standard Loyalty Reward Program
50297,0.0,Potential Loyalists,690.03,4,0,14.0,1,0.794,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50298,0.0,Potential Loyalists,691.02,2,0,14.0,1,0.735,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50299,3.0,At-Risk High-Value,7088.62,5,0,28.0,0,0.038,Low Risk,Priority 4: Standard Loyalty Reward Program
50300,30.0,Loyal Customers,2652.98,2,0,35.0,0,0.04,Low Risk,Priority 4: Standard Loyalty Reward Program
50301,23.0,At-Risk High-Value,22312.95,3,0,35.0,0,0.095,Low Risk,Priority 4: Standard Loyalty Reward Program
50302,3.0,At-Risk High-Value,4146.12,2,0,14.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
50303,30.0,At-Risk High-Value,14490.19,5,0,34.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
50304,20.0,Lost / Low Value,828.85,2,0,8.0,0,0.013,Low Risk,Priority 4: Standard Loyalty Reward Program
50305,19.0,Potential Loyalists,1532.36,3,0,8.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
50306,8.0,Champions,3130.6,3,0,28.0,0,0.067,Low Risk,Priority 4: Standard Loyalty Reward Program
50307,27.0,Potential Loyalists,757.9,3,0,14.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
50308,7.0,At-Risk High-Value,3511.2,3,0,8.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
50309,19.0,Potential Loyalists,1048.9,2,1,16.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
50310,4.0,Lost / Low Value,1135.64,4,0,15.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
50311,0.0,Hibernating Big Spenders,2597.1,3,1,21.0,1,0.97,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50312,0.0,Potential Loyalists,737.44,2,0,16.0,1,0.984,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50313,3.0,Potential Loyalists,714.06,4,0,13.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
50314,8.0,Potential Loyalists,969.76,3,1,22.0,0,0.173,Low Risk,Priority 4: Standard Loyalty Reward Program
50315,0.0,Potential Loyalists,1090.32,3,0,26.0,1,0.971,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50316,0.0,Potential Loyalists,1097.25,5,1,29.0,1,1.0,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50317,9.0,Loyal Customers,1330.23,3,0,11.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
50318,9.0,At-Risk High-Value,9890.1,2,0,16.0,0,0.247,Low Risk,Priority 4: Standard Loyalty Reward Program
50319,0.0,Potential Loyalists,764.17,3,0,10.0,1,0.971,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50320,21.0,At-Risk High-Value,4636.83,2,0,8.0,0,0.091,Low Risk,Priority 4: Standard Loyalty Reward Program
50321,28.0,At-Risk High-Value,10331.48,4,0,24.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
50322,14.0,Lost / Low Value,892.65,2,0,16.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
50323,8.0,At-Risk High-Value,4856.61,3,0,6.0,0,0.078,Low Risk,Priority 4: Standard Loyalty Reward Program
50324,13.0,Hibernating Big Spenders,2556.07,3,0,12.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
50325,12.0,Lost / Low Value,756.53,3,0,14.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
50326,4.0,Lost / Low Value,912.01,2,1,8.0,0,0.239,Low Risk,Priority 4: Standard Loyalty Reward Program
50327,15.0,At-Risk High-Value,4786.65,5,1,30.0,0,0.094,Low Risk,Priority 4: Standard Loyalty Reward Program
50328,18.0,At-Risk High-Value,2442.83,4,0,8.0,0,0.022,Low Risk,Priority 4: Standard Loyalty Reward Program
50329,0.0,Potential Loyalists,700.76,3,1,23.0,1,0.988,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50330,2.0,Potential Loyalists,784.41,2,0,25.0,0,0.057,Low Risk,Priority 4: Standard Loyalty Reward Program
50331,6.0,Lost / Low Value,1440.12,3,0,6.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
50332,0.0,Potential Loyalists,1185.64,2,0,13.0,0,0.459,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
50333,9.0,Potential Loyalists,653.29,4,1,11.0,1,1.0,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50334,13.0,Potential Loyalists,1151.26,5,0,34.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
50335,14.0,Lost / Low Value,924.6,3,1,8.0,0,0.075,Low Risk,Priority 4: Standard Loyalty Reward Program
50336,0.0,Potential Loyalists,786.83,3,0,35.0,0,0.152,Low Risk,Priority 4: Standard Loyalty Reward Program
50337,8.0,Potential Loyalists,817.24,3,0,6.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
50338,7.0,At-Risk High-Value,4217.68,2,0,27.0,0,0.021,Low Risk,Priority 4: Standard Loyalty Reward Program
50339,0.0,Potential Loyalists,678.7,2,1,14.0,1,0.974,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50340,10.0,Potential Loyalists,962.0,2,0,6.0,0,0.03,Low Risk,Priority 4: Standard Loyalty Reward Program
50341,19.0,Potential Loyalists,1128.99,3,0,24.0,0,0.048,Low Risk,Priority 4: Standard Loyalty Reward Program
50342,14.0,At-Risk High-Value,16089.97,5,0,8.0,0,0.036,Low Risk,Priority 4: Standard Loyalty Reward Program
50343,10.0,At-Risk High-Value,7251.09,4,0,15.0,0,0.091,Low Risk,Priority 4: Standard Loyalty Reward Program
50344,25.0,At-Risk High-Value,5140.41,5,1,12.0,0,0.007,Low Risk,Priority 4: Standard Loyalty Reward Program
50345,0.0,Potential Loyalists,808.88,3,0,17.0,1,0.987,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50346,0.0,Loyal Customers,1364.0,2,0,14.0,0,0.207,Low Risk,Priority 4: Standard Loyalty Reward Program
50347,11.0,Potential Loyalists,1090.32,3,0,16.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
50348,10.0,Champions,3618.34,4,0,6.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
50349,22.0,Lost / Low Value,1622.61,3,1,24.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
50350,0.0,Lost / Low Value,699.88,2,1,29.0,0,0.238,Low Risk,Priority 4: Standard Loyalty Reward Program
50351,0.0,Lost / Low Value,894.96,4,0,34.0,0,0.11,Low Risk,Priority 4: Standard Loyalty Reward Program
50352,9.0,Potential Loyalists,666.98,4,0,23.0,0,0.23,Low Risk,Priority 4: Standard Loyalty Reward Program
50353,23.0,At-Risk High-Value,15510.0,4,0,9.0,0,0.02,Low Risk,Priority 4: Standard Loyalty Reward Program
50354,9.0,Lost / Low Value,665.28,3,0,19.0,0,0.092,Low Risk,Priority 4: Standard Loyalty Reward Program
50355,0.0,Potential Loyalists,708.73,3,1,13.0,1,0.901,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50356,9.0,Potential Loyalists,661.82,5,0,18.0,1,0.979,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50357,7.0,Potential Loyalists,749.21,2,1,6.0,0,0.176,Low Risk,Priority 4: Standard Loyalty Reward Program
50358,0.0,Potential Loyalists,782.82,5,0,19.0,1,0.978,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50359,8.0,Potential Loyalists,752.46,2,0,31.0,0,0.032,Low Risk,Priority 4: Standard Loyalty Reward Program
50360,4.0,At-Risk High-Value,4251.5,2,0,12.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
50361,9.0,Potential Loyalists,670.29,3,0,12.0,0,0.037,Low Risk,Priority 4: Standard Loyalty Reward Program
50362,10.0,Potential Loyalists,1078.11,3,1,8.0,0,0.199,Low Risk,Priority 4: Standard Loyalty Reward Program
50363,0.0,Potential Loyalists,705.98,4,0,6.0,0,0.22,Low Risk,Priority 4: Standard Loyalty Reward Program
50364,15.0,Loyal Customers,1549.79,2,0,8.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
50365,16.0,Potential Loyalists,1464.48,2,1,12.0,0,0.025,Low Risk,Priority 4: Standard Loyalty Reward Program
50366,11.0,Potential Loyalists,694.04,5,0,14.0,0,0.106,Low Risk,Priority 4: Standard Loyalty Reward Program
50367,16.0,At-Risk High-Value,3449.38,3,1,15.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
50368,21.0,Loyal Customers,2794.22,5,0,6.0,0,0.026,Low Risk,Priority 4: Standard Loyalty Reward Program
50369,17.0,Potential Loyalists,879.18,3,0,6.0,0,0.015,Low Risk,Priority 4: Standard Loyalty Reward Program
50370,7.0,Lost / Low Value,691.84,3,1,14.0,0,0.188,Low Risk,Priority 4: Standard Loyalty Reward Program
50371,0.0,Potential Loyalists,717.26,5,0,8.0,1,0.976,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50372,0.0,Potential Loyalists,739.58,3,0,28.0,0,0.266,Low Risk,Priority 4: Standard Loyalty Reward Program
50373,17.0,Potential Loyalists,1623.22,2,1,9.0,0,0.049,Low Risk,Priority 4: Standard Loyalty Reward Program
50374,0.0,Loyal Customers,1405.03,3,0,12.0,0,0.237,Low Risk,Priority 4: Standard Loyalty Reward Program
50375,6.0,Potential Loyalists,940.72,3,0,14.0,0,0.012,Low Risk,Priority 4: Standard Loyalty Reward Program
50376,5.0,Lost / Low Value,897.71,2,1,15.0,0,0.045,Low Risk,Priority 4: Standard Loyalty Reward Program
50377,9.0,Potential Loyalists,664.56,3,0,9.0,0,0.11,Low Risk,Priority 4: Standard Loyalty Reward Program
50378,26.0,At-Risk High-Value,8087.64,5,0,6.0,0,0.055,Low Risk,Priority 4: Standard Loyalty Reward Program
50379,7.0,At-Risk High-Value,5584.04,2,0,6.0,0,0.052,Low Risk,Priority 4: Standard Loyalty Reward Program
50380,8.0,Potential Loyalists,785.73,5,0,32.0,1,0.97,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50381,0.0,Potential Loyalists,696.24,2,1,12.0,0,0.554,Medium Risk,Priority 3: Personalized Recommendation + Free Shipping
50382,10.0,At-Risk High-Value,7482.09,3,0,9.0,0,0.029,Low Risk,Priority 4: Standard Loyalty Reward Program
50383,2.0,Potential Loyalists,855.86,3,0,9.0,0,0.041,Low Risk,Priority 4: Standard Loyalty Reward Program
50384,8.0,At-Risk High-Value,10070.83,2,0,12.0,0,0.035,Low Risk,Priority 4: Standard Loyalty Reward Program
50385,6.0,At-Risk High-Value,3899.5,2,0,12.0,0,0.005,Low Risk,Priority 4: Standard Loyalty Reward Program
50386,27.0,Champions,7979.12,4,0,25.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
50387,9.0,Potential Loyalists,1036.58,4,1,15.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
50388,9.0,Potential Loyalists,662.48,2,0,9.0,0,0.285,Low Risk,Priority 4: Standard Loyalty Reward Program
50389,0.0,Potential Loyalists,605.5,3,1,16.0,1,0.991,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50390,0.0,At-Risk High-Value,6607.26,5,1,9.0,1,0.991,High Risk,"Priority 1: Executive Concierge Call + ₹1,000 Credit"
50391,9.0,Potential Loyalists,620.46,3,0,9.0,0,0.234,Low Risk,Priority 4: Standard Loyalty Reward Program
50392,0.0,Potential Loyalists,705.04,5,0,10.0,0,0.183,Low Risk,Priority 4: Standard Loyalty Reward Program
50393,0.0,Potential Loyalists,816.8,4,0,14.0,0,0.09,Low Risk,Priority 4: Standard Loyalty Reward Program
50394,11.0,Lost / Low Value,771.54,2,0,13.0,0,0.016,Low Risk,Priority 4: Standard Loyalty Reward Program
50395,2.0,Lost / Low Value,1399.2,2,0,6.0,0,0.019,Low Risk,Priority 4: Standard Loyalty Reward Program
50396,21.0,Loyal Customers,1993.2,4,0,8.0,0,0.017,Low Risk,Priority 4: Standard Loyalty Reward Program
50397,0.0,Lost / Low Value,805.58,2,1,9.0,0,0.064,Low Risk,Priority 4: Standard Loyalty Reward Program
50398,10.0,Potential Loyalists,807.4,2,0,16.0,0,0.105,Low Risk,Priority 4: Standard Loyalty Reward Program
50399,23.0,At-Risk High-Value,2181.46,3,1,34.0,0,0.056,Low Risk,Priority 4: Standard Loyalty Reward Program
50400,7.0,At-Risk High-Value,7169.08,4,0,15.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
50401,0.0,Loyal Customers,1603.47,3,0,9.0,1,0.994,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50402,12.0,At-Risk High-Value,8804.56,3,0,8.0,0,0.018,Low Risk,Priority 4: Standard Loyalty Reward Program
50403,5.0,Lost / Low Value,846.78,2,0,16.0,0,0.044,Low Risk,Priority 4: Standard Loyalty Reward Program
50404,13.0,Potential Loyalists,923.78,3,1,14.0,1,0.917,High Risk,Priority 2: 25% Comeback Voucher + Free Express Delivery
50405,11.0,Lost / Low Value,969.38,2,0,6.0,0,0.006,Low Risk,Priority 4: Standard Loyalty Reward Program
50406,0.0,Lost / Low Value,957.66,5,0,6.0,0,0.139,Low Risk,Priority 4: Standard Loyalty Reward Program
50407,5.0,Champions,8146.22,2,0,9.0,0,0.024,Low Risk,Priority 4: Standard Loyalty Reward Program
50408,20.0,Lost / Low Value,822.8,5,0,20.0,0,0.027,Low Risk,Priority 4: Standard Loyalty Reward Program
50409,13.0,Lost / Low Value,1126.12,5,1,11.0,0,0.145,Low Risk,Priority 4: Standard Loyalty Reward Program
50410,26.0,Loyal Customers,2729.54,3,0,13.0,0,0.008,Low Risk,Priority 4: Standard Loyalty Reward Program
50411,14.0,At-Risk High-Value,19233.06,2,0,16.0,0,0.047,Low Risk,Priority 4: Standard Loyalty Reward Program
50412,30.0,Loyal Customers,1694.55,5,0,22.0,0,0.076,Low Risk,Priority 4: Standard Loyalty Reward Program
